"NEWTON STEWART, LITTLE BARRAER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5011,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,11.09,3.51,7.16,
February,,,,,,,,,4.06,2.97,0.32,
March,,,,,,,,,5.07,1.73,2.68,
April,,,,,,,,,1.83,1.06,2.45,
May,,,,,,,,,1.44,4.49,1.64,
June,,,,,,,,,5.89,2.98,2.77,
July,,,,,,,,,2.95,4.21,4.35,
August,,,,,,,,,5.28,6.17,6.34,
September,,,,,,,,,2.52,0.73,4.79,
October,,,,,,,,5.88,9.59,6.65,8.41,
November,,,,,,,,5.66,8.27,8.83,5.13,
December,,,,,,,,1.08,5.80,10.12,6.10,
Total,,,,,,,,,63.79,53.45,52.14,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,63.79,53.45,52.14,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
