"FENWICK, BOWLING GREEN NOW SCHOOLHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,5.74,7.20,1.28,,
February,,,,,,,,2.98,2.74,2.25,,
March,,,,,,,,3.39,2.05,1.45,,
April,,,,,,,,3.48,1.72,1.34,,
May,,,,,,,,2.33,1.47,2.73,,
June,,,,,,,,5.82,3.73,2.84,,
July,,,,,,,,3.11,3.18,4.15,,
August,,,,,,,,4.75,4.11,6.73,,
September,,,,,,,,7.04,2.59,1.99,,
October,,,,,,,,6.10,8.07,5.62,,
November,,,,,,,,6.00,3.54,6.12,,
December,,,,,,,,1.03,3.89,6.11,,
Total,,,,,,,,51.77,44.29,42.61,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.77,44.29,42.61,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,
