"ROTHBURY CRAGSIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.73,5.03,4.20,1.85,2.83,1.90,,,,,,
February,1.73,0.46,2.52,4.29,1.64,5.48,,,,,,
March,2.75,1.34,2.52,1.58,0.96,2.36,,,,,,
April,3.42,0.79,2.39,2.34,2.13,3.11,,,,,,
May,3.56,2.34,1.07,2.35,5.40,3.24,,,,,,
June,0.99,0.52,1.32,0.76,2.28,0.13,,,,,,
July,3.45,1.95,4.80,1.75,5.95,2.60,,,,,,
August,2.69,5.62,1.63,3.98,2.51,3.02,,,,,,
September,1.41,1.75,4.21,2.25,2.83,3.73,,,,,,
October,2.31,2.73,2.03,2.64,3.79,2.21,,,,,,
November,1.09,3.13,1.09,4.55,1.56,2.43,,,,,,
December,6.16,2.07,4.19,2.41,2.86,4.95,,,,,,
Total,32.29,27.73,31.97,30.75,34.74,35.16,,,,,,
Calc annual,32.29,27.73,31.97,30.75,34.74,35.16,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
