"COMRIE, THE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,5.54,6.41,10.73,8.33,12.59,,,
February,,,,,0.88,5.52,7.71,2.80,6.71,,,
March,,,,,0.90,1.54,3.45,5.05,9.44,,,
April,,,,,3.15,4.47,3.38,1.80,,,,
May,,,,,4.66,7.38,3.42,2.16,,,,
June,,,,,1.72,0.65,3.29,3.96,,,,
July,,,,,5.58,2.47,3.02,6.54,,,,
August,,,,,3.91,3.44,3.61,6.88,,,,
September,,,,,5.66,3.52,3.87,4.42,,,,
October,,,,,4.36,5.40,6.97,6.87,,,,
November,,,,,3.78,0.84,10.33,4.26,,,,
December,,,,,10.99,5.76,1.12,1.40,,,,
Total,,,,,51.13,47.40,60.90,54.47,,,,
Calc annual,0.00,0.00,0.00,0.00,51.13,47.40,60.90,54.47,28.74,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
