"DARLINGTON, STANHOPE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3503,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,0.99,1.71,1.61,2.73,1.24,3.44,1.81,3.31,
February,,,,3.80,1.02,2.62,2.02,1.01,1.54,0.96,1.43,
March,,,,1.77,1.52,2.02,0.97,2.35,2.66,0.16,2.76,
April,,,,1.95,2.03,2.24,1.15,1.71,0.85,1.23,2.91,
May,,,,2.35,4.92,3.00,2.78,1.61,1.60,1.72,1.32,
June,,,,0.76,2.27,0.08,3.52,2.71,5.35,1.93,1.37,
July,,,,2.34,3.60,2.08,2.93,4.07,0.83,2.49,5.10,
August,,,,3.67,2.62,4.68,1.90,5.44,5.05,2.65,4.78,
September,,,,1.80,2.13,2.89,2.15,4.33,0.59,1.23,3.21,
October,,,,2.30,3.37,2.30,2.50,2.01,3.14,2.36,1.80,
November,,,0.74,3.42,1.19,2.01,3.86,1.95,3.19,2.72,3.02,
December,,,3.46,2.98,2.46,2.56,0.95,2.43,1.36,3.92,2.39,
Total,,,,28.13,28.84,28.09,27.46,30.86,29.60,23.18,33.40,
Calc annual,0.00,0.00,4.20,28.13,28.84,28.09,27.46,30.86,29.60,23.18,33.40,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
