"NUN MONKTON ST ANNS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,5.25,2.03,,
February,,,,,,,,,2.00,0.65,,
March,,,,,,,,,2.75,0.34,,
April,,,,,,,,,0.89,0.77,,
May,,,,,,,,,1.78,1.23,,
June,,,,,,,,,5.32,1.49,,
July,,,,,,,,,0.62,2.27,,
August,,,,,,,,,4.12,1.79,,
September,,,,,,,,,0.70,0.24,,
October,,,,,,,,,4.11,2.01,,
November,,,,,,,,,2.90,3.40,,
December,,,,,,,,,1.39,3.81,,
Total,,,,,,,,,31.83,20.03,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.83,20.03,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,
