"SABDEN SPENCE MOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.90,,,,,,,,,,,
February,3.88,,,,,,,,,,,
March,3.03,,,,,,,,,,,
April,4.68,,,,,,,,,,,
May,5.54,,,,,,,,,,,
June,2.34,,,,,,,,,,,
July,6.83,,,,,,,,,,,
August,2.48,,,,,,,,,,,
September,2.76,,,,,,,,,,,
October,1.33,,,,,,,,,,,
November,2.23,,,,,,,,,,,
December,2.37,,,,,,,,,,,
Total,41.37,,,,,,,,,,,
Calc annual,41.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
