"REIGATE, NORTHCOTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.90,2.91,,,,,,,
February,,,,4.25,0.85,,,,,,,
March,,,,2.10,1.91,,,,,,,
April,,,,2.30,3.77,,,,,,,
May,,,,3.11,3.75,,,,,,,
June,,,,0.52,3.01,,,,,,,
July,,,,4.23,3.20,,,,,,,
August,,,,2.30,3.82,,,,,,,
September,,,,1.87,3.56,,,,,,,
October,,,,7.09,3.83,,,,,,,
November,,,,2.08,3.65,,,,,,,
December,,,,3.20,4.14,,,,,,,
Total,,,,34.95,38.40,,,,,,,
Calc annual,0.00,0.00,0.00,34.95,38.40,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
