"MIDDLEHAM, COTESCUE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3418,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,5.75,4.05,1.71,2.45,3.69,3.97,2.56,4.99,1.07,5.10,
February,,0.18,3.30,6.32,0.47,4.71,2.07,1.91,2.97,0.99,1.48,
March,,1.84,2.35,1.53,1.66,1.05,0.81,2.65,3.08,0.13,2.81,
April,,0.93,2.92,2.83,1.60,3.54,1.03,2.15,0.51,0.89,3.41,
May,,0.80,2.08,2.25,4.80,3.72,2.45,1.89,2.52,1.34,0.86,
June,,0.30,1.10,0.53,1.09,0.05,2.65,2.48,4.72,1.25,1.49,
July,,2.57,3.45,2.52,5.12,1.33,2.34,4.79,0.46,2.56,5.27,
August,,3.97,2.63,3.83,1.74,2.44,2.68,7.60,5.11,2.16,5.95,
September,,1.28,4.32,2.92,2.95,2.67,2.52,4.50,0.15,0.98,4.57,
October,,1.47,1.22,3.21,3.38,3.40,2.61,3.51,5.58,3.58,2.95,
November,,2.43,0.82,4.79,1.63,1.96,6.20,2.33,3.73,3.87,3.81,
December,,3.67,3.40,2.60,4.07,4.32,0.71,3.51,1.81,6.30,2.90,
Total,,25.19,31.64,35.04,30.96,32.88,30.04,39.88,35.63,25.12,40.60,
Calc annual,0.00,25.19,31.64,35.04,30.96,32.88,30.04,39.88,35.63,25.12,40.60,
Difference,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
