"MAIDENHEAD, THE PAGODA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.73,1.41,2.87,1.69,2.43,,,,,
February,,,2.32,3.68,0.39,3.02,2.13,,,,,
March,,,1.75,2.38,1.08,0.38,0.18,,,,,
April,,,2.75,2.27,2.89,1.85,2.39,,,,,
May,,,0.99,1.90,3.33,2.41,2.24,,,,,
June,,,1.26,0.36,2.94,0.00,3.19,,,,,
July,,,4.26,2.26,3.91,3.73,2.56,,,,,
August,,,3.10,2.07,3.08,2.98,1.07,,,,,
September,,,2.24,1.80,3.34,2.77,1.88,,,,,
October,,,0.80,5.14,4.44,2.90,2.31,,,,,
November,,,1.33,1.36,3.14,1.84,4.97,,,,,
December,,,2.42,3.42,3.42,2.27,0.28,,,,,
Total,,,25.95,28.05,34.83,25.84,25.63,,,,,
Calc annual,0.00,0.00,25.95,28.05,34.83,25.84,25.63,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,
