"NEWBY BRIDGE, TARN POTTS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,4.06,7.59,6.12,,,,
February,,,,,,6.30,7.72,4.62,,,,
March,,,,,,1.95,2.55,4.16,,,,
April,,,,,,4.45,1.99,2.96,,,,
May,,,,,,6.91,3.04,2.51,,,,
June,,,,,,0.37,3.37,4.37,,,,
July,,,,,,3.01,4.46,4.71,,,,
August,,,,,,5.05,4.67,6.84,,,,
September,,,,,,4.66,5.80,8.52,,,,
October,,,,,,6.62,4.88,5.46,,,,
November,,,,,,2.28,8.76,6.32,,,,
December,,,,,,5.16,1.96,1.88,,,,
Total,,,,,,50.82,56.79,58.47,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,50.82,56.79,58.47,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,NaN,NaN,NaN,
