"HEMSWORTH RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,0.93,1.24,,,,,,,
February,,,,3.02,1.00,,,,,,,
March,,,,1.54,0.84,,,,,,,
April,,,,1.75,1.23,,,,,,,
May,,,,2.73,3.04,,,,,,,
June,,,,1.02,1.27,,,,,,,
July,,,,3.06,2.22,,,,,,,
August,,,,2.40,3.05,,,,,,,
September,,,,1.89,2.44,,,,,,,
October,,,,1.20,3.51,,,,,,,
November,,,,2.26,2.33,,,,,,,
December,,,,2.31,1.46,,,,,,,
Total,,,,24.11,23.63,,,,,,,
Calc annual,0.00,0.00,0.00,24.11,23.63,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
