"LEATHLEY LINDLEY WOOD NORTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.59,4.98,4.51,,,,,,,,,
February,2.45,0.19,3.63,,,,,,,,,
March,2.62,1.82,,,,,,,,,,
April,4.28,1.22,,,,,,,,,,
May,3.67,1.57,,,,,,,,,,
June,1.81,0.12,,,,,,,,,,
July,6.51,1.12,,,,,,,,,,
August,1.67,3.69,,,,,,,,,,
September,1.28,1.15,,,,,,,,,,
October,2.85,1.74,,,,,,,,,,
November,1.82,2.95,,,,,,,,,,
December,3.22,3.91,,,,,,,,,,
Total,36.77,24.46,,,,,,,,,,
Calc annual,36.77,24.46,8.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
