"HALESWORTH RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1370,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.08,1.88,4.43,1.54,2.09,0.95,2.31,1.26,3.29,1.66,2.02,
February,0.73,0.23,2.25,3.32,1.84,2.14,1.98,2.16,1.09,0.64,1.24,
March,0.97,1.18,1.83,1.40,0.68,1.43,0.38,2.46,2.06,0.07,1.18,
April,2.94,1.50,2.55,0.82,2.17,2.24,2.77,2.12,1.53,1.30,2.50,
May,1.20,0.96,0.90,1.30,4.65,2.05,1.51,1.08,1.88,1.07,2.49,
June,1.43,0.49,1.81,0.82,1.60,0.56,3.28,4.26,2.06,0.68,0.66,
July,2.73,0.31,3.47,2.35,2.86,1.74,2.45,2.71,2.23,3.82,4.23,
August,1.20,0.96,1.55,2.59,3.00,2.86,1.70,3.66,3.02,1.37,2.86,
September,3.09,1.83,3.55,1.52,4.05,2.53,0.96,3.53,0.95,0.71,5.65,
October,0.59,1.01,1.36,3.92,4.71,2.43,2.81,1.81,2.02,3.01,0.73,
November,0.81,2.05,1.74,3.14,1.59,3.47,3.54,3.79,2.58,3.88,3.73,
December,3.26,1.50,1.83,3.21,2.55,2.66,0.90,3.05,3.81,4.79,2.45,
Total,21.03,13.90,27.27,25.93,31.79,25.06,24.59,31.89,26.52,23.00,29.74,
Calc annual,21.03,13.90,27.27,25.93,31.79,25.06,24.59,31.89,26.52,23.00,29.74,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
