"HORHAM RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1374,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.42,2.23,4.95,1.80,2.51,1.02,2.84,1.25,3.74,1.82,2.08,
February,1.09,0.45,2.49,3.59,1.65,2.91,2.27,2.50,1.19,0.59,0.75,
March,1.34,1.24,2.38,1.61,0.58,1.73,0.43,2.00,2.25,0.13,1.08,
April,3.78,1.63,2.54,0.68,2.73,2.92,3.45,2.25,1.53,1.40,2.07,
May,1.12,0.96,1.18,1.73,5.50,2.54,1.95,0.50,2.37,1.08,3.09,
June,2.39,0.31,1.55,0.88,2.44,0.61,3.75,4.16,1.98,0.79,0.86,
July,3.56,0.28,5.21,2.35,3.18,1.38,2.03,3.00,2.64,4.28,6.30,
August,1.86,1.73,2.87,3.35,2.53,2.95,2.55,3.98,2.07,1.37,3.59,
September,3.10,1.97,-999.00,2.31,3.81,3.47,1.50,3.27,0.90,0.58,5.19,
October,0.68,1.34,1.14,4.02,5.53,2.88,2.95,2.11,2.07,3.45,0.79,
November,0.86,2.06,2.26,3.37,1.94,3.26,3.90,3.42,2.27,4.00,3.55,
December,3.56,1.47,1.96,2.93,3.05,2.45,0.87,2.01,3.46,4.80,2.58,
Total,25.76,15.67,32.50,28.62,35.45,28.12,28.49,30.45,26.47,24.29,31.93,
Calc annual,25.76,15.67,28.53,28.62,35.45,28.12,28.49,30.45,26.47,24.29,31.93,
Difference,0.00,-0.00,3.97,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
