"STOKE NEWINGTON NEW RIVER FILTER BEDS GREEN LANES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,49,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.56,2.36,2.75,1.16,2.68,1.57,2.64,1.51,3.42,0.88,2.33,
February,0.45,0.20,1.99,3.04,0.51,2.88,3.18,3.18,1.59,0.56,1.10,
March,1.34,1.10,1.43,2.27,0.68,0.53,0.33,2.20,1.15,0.00,1.64,
April,3.08,1.12,2.70,1.38,2.97,1.49,3.20,1.99,1.13,1.25,1.61,
May,0.76,0.98,0.63,2.11,3.16,1.47,1.66,1.24,1.84,1.33,3.03,
June,1.71,0.62,1.22,0.46,2.35,0.16,2.89,2.59,2.49,0.96,1.87,
July,3.91,0.15,3.74,2.83,5.17,3.35,1.98,3.22,2.05,1.84,1.91,
August,1.75,2.06,2.42,1.81,2.41,2.13,1.70,3.78,2.62,1.67,2.53,
September,3.11,2.71,2.00,1.06,2.74,1.97,0.95,4.76,0.65,0.31,3.66,
October,1.27,0.60,0.85,5.43,3.42,2.68,2.04,1.17,3.50,2.78,1.25,
November,1.05,1.88,1.40,1.47,2.48,1.48,4.49,2.29,2.13,5.20,4.33,
December,2.20,1.20,2.84,2.08,3.01,2.50,0.41,3.05,2.43,3.93,2.03,
Total,23.19,14.98,23.97,25.10,31.58,22.21,25.47,30.98,25.00,20.71,27.29,
Calc annual,23.19,14.98,23.97,25.10,31.58,22.21,25.47,30.98,25.00,20.71,27.29,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
