"WALLINGTON BANDON HILL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.05,,,,,,
February,,,,,,4.48,,,,,,
March,,,,,,0.94,,,,,,
April,,,,,,2.61,,,,,,
May,,,,,,1.69,,,,,,
June,,,,,,0.13,,,,,,
July,,,,,,3.91,,,,,,
August,,,,,,1.61,,,,,,
September,,,,,,3.11,,,,,,
October,,,,,,2.63,,,,,,
November,,,,,,2.61,,,,,,
December,,,,,,2.47,,,,,,
Total,,,,,,28.24,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.24,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,
