"SWINDON, TOWN GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1538,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.73,2.85,4.26,3.19,4.64,1.13,3.96,
February,,,,,0.34,4.41,2.50,4.39,1.89,1.10,0.74,
March,,,,,1.03,0.40,0.99,2.78,1.98,0.18,1.54,
April,,,,,2.35,2.03,2.60,1.81,1.69,1.06,2.11,
May,,,,,4.27,2.80,3.72,0.79,0.76,1.93,1.23,
June,,,,,3.19,0.07,2.70,2.98,2.69,1.44,1.19,
July,,,,,4.38,3.54,2.32,4.28,2.60,1.83,2.37,
August,,,,,2.32,3.94,1.02,4.96,2.20,1.38,1.63,
September,,,,,3.80,3.02,1.13,7.61,1.53,0.27,3.42,
October,,,,,4.76,3.36,2.88,2.35,4.25,4.04,1.93,
November,,,,,2.19,2.03,6.27,2.50,2.84,6.27,4.85,
December,,,,,5.35,3.20,0.40,2.30,2.98,6.80,3.04,
Total,,,,,37.71,31.65,30.79,39.94,30.05,27.43,28.01,
Calc annual,0.00,0.00,0.00,0.00,37.71,31.65,30.79,39.94,30.05,27.43,28.01,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
