"WIMBLEDON RAYNES PARK COTTENHAM PARK P.S.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,158,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.04,1.84,2.46,1.23,2.70,1.50,2.07,2.00,3.14,0.96,2.61,
February,0.63,0.21,1.95,2.91,0.43,3.31,2.44,3.73,1.63,0.37,0.64,
March,1.27,1.13,1.67,2.02,0.52,0.62,0.13,3.09,1.52,0.08,1.62,
April,2.57,1.10,2.55,1.36,4.06,1.69,3.45,1.62,1.61,0.91,1.44,
May,0.59,1.22,0.98,2.29,3.01,1.65,1.16,0.94,2.47,1.32,2.76,
June,2.53,0.23,1.31,0.17,2.73,0.11,3.51,3.69,2.40,0.97,0.63,
July,3.50,0.01,3.58,2.48,3.38,3.69,1.90,2.08,2.39,1.31,1.90,
August,1.84,0.96,2.27,1.75,2.64,2.19,1.01,3.64,2.25,2.25,2.51,
September,3.08,1.70,1.93,1.18,3.13,2.10,1.61,4.32,0.90,0.09,2.94,
October,0.99,0.88,1.04,5.15,3.27,2.48,2.31,0.98,4.29,3.08,0.91,
November,1.28,1.98,1.27,1.41,2.52,1.66,5.05,2.69,1.69,5.47,4.02,
December,1.73,1.19,3.21,2.20,2.98,2.34,0.30,3.65,2.38,4.80,1.64,
Total,22.05,12.45,24.22,24.15,31.37,23.34,24.94,32.43,26.67,21.61,23.62,
Calc annual,22.05,12.45,24.22,24.15,31.37,23.34,24.94,32.43,26.67,21.61,23.62,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
