"ABINGER HAMMER, WEST HACKHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.46,4.00,2.10,,,,,,,,
February,,0.38,2.56,5.18,,,,,,,,
March,,1.55,2.40,2.91,,,,,,,,
April,,1.12,3.73,2.79,,,,,,,,
May,,2.63,1.12,3.48,,,,,,,,
June,,0.12,1.35,0.42,,,,,,,,
July,,0.39,4.79,1.86,,,,,,,,
August,,1.62,2.52,2.98,,,,,,,,
September,,1.15,2.00,1.66,,,,,,,,
October,,0.50,1.24,6.10,,,,,,,,
November,,1.59,2.16,1.77,,,,,,,,
December,,1.95,4.17,2.95,,,,,,,,
Total,29.31,15.46,32.04,34.20,,,,,,,,
Calc annual,0.00,15.46,32.04,34.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,29.31,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
