"BRIGHTON, CLAREMONT ROAD, PRESTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.68,2.36,5.03,,,
February,,,,,,,3.59,3.37,,,,
March,,,,,,,0.44,3.23,,,,
April,,,,,,,3.58,2.06,,,,
May,,,,,,,3.13,0.89,,,,
June,,,,,,0.10,3.92,4.29,,,,
July,,,,,,4.81,2.04,1.56,,,,
August,,,,,,2.61,3.55,3.89,,,,
September,,,,,,3.15,0.79,5.94,,,,
October,,,,,,4.08,2.72,2.55,,,,
November,,,,,,3.17,6.45,3.54,,,,
December,,,,,,4.77,0.52,4.91,,,,
Total,,,,,,,34.41,38.59,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.69,34.41,38.59,5.03,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,
