"GAINFORD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3509,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.49,
February,,,,,,,,,,,1.00,
March,,,,,,,,,,,2.50,
April,,,,,,,,,,,3.39,
May,,,,,,,,,,,1.21,
June,,,,,,,,,,1.55,1.14,
July,,,,,,,,,,3.48,5.41,
August,,,,,,,,,,1.95,4.13,
September,,,,,,,,,,0.96,3.34,
October,,,,,,,,,,2.15,1.93,
November,,,,,,,,,,2.67,2.93,
December,,,,,,,,,,4.82,2.36,
Total,,,,,,,,,,,32.83,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.58,32.83,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
