"BOLTBY EAST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3434,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.44,2.70,4.18,1.80,2.10,2.12,2.97,2.64,4.48,3.27,4.67,
February,0.92,0.24,2.39,5.44,1.80,4.38,1.70,1.57,1.56,1.24,1.76,
March,2.40,1.06,2.09,1.76,1.23,1.80,0.86,2.87,3.02,0.28,3.32,
April,3.64,1.39,2.25,1.80,2.00,2.98,0.78,1.92,1.15,1.58,4.79,
May,2.30,1.92,0.77,2.89,4.75,3.21,3.29,1.88,1.34,1.86,1.38,
June,1.97,0.30,2.07,0.84,1.83,0.12,4.55,3.50,3.60,1.86,1.99,
July,5.47,1.14,4.66,2.86,2.60,1.94,2.57,4.56,0.75,1.96,6.84,
August,2.71,4.06,2.66,3.72,3.00,2.70,2.74,6.09,5.66,3.29,3.39,
September,1.33,1.28,2.58,2.76,2.57,3.20,1.73,6.58,0.53,0.75,5.67,
October,2.41,1.65,1.28,2.94,4.50,3.03,3.42,2.67,3.90,2.93,2.56,
November,1.19,2.27,1.82,3.72,1.68,2.95,5.96,3.48,2.64,3.54,4.03,
December,4.03,2.28,4.22,3.37,3.65,3.15,1.29,2.35,1.92,5.13,3.14,
Total,31.81,20.29,30.97,33.90,31.71,31.58,31.86,40.11,30.55,27.69,43.54,
Calc annual,31.81,20.29,30.97,33.90,31.71,31.58,31.86,40.11,30.55,27.69,43.54,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
