"MALVERN (HAYS BANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.48,2.79,,,,,,,,,,
February,0.86,0.22,,,,,,,,,,
March,2.88,1.28,,,,,,,,,,
April,4.84,1.07,,,,,,,,,,
May,1.72,,,,,,,,,,,
June,2.50,-999.00,,,,,,,,,,
July,4.71,,,,,,,,,,,
August,0.60,3.55,,,,,,,,,,
September,2.39,1.10,,,,,,,,,,
October,1.60,1.60,,,,,,,,,,
November,0.95,1.93,,,,,,,,,,
December,2.60,1.61,,,,,,,,,,
Total,29.13,16.70,,,,,,,,,,
Calc annual,29.13,15.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
