"UPWELL (MARMONT PRIORY LOCK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1219,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.56,1.77,1.93,1.35,2.18,0.93,3.03,1.23,2.71,1.37,1.52,
February,0.58,0.41,2.22,2.84,1.03,1.71,1.72,2.14,0.84,0.41,0.83,
March,1.64,0.97,1.68,2.55,0.65,1.01,0.25,1.41,1.14,0.15,1.19,
April,2.67,1.18,2.23,1.03,1.84,1.72,2.17,1.79,1.25,0.71,1.90,
May,1.91,0.94,1.24,0.97,3.14,2.25,1.89,0.66,1.70,1.49,2.87,
June,1.89,0.55,1.41,0.48,2.05,0.32,2.37,3.11,2.92,0.79,1.19,
July,2.33,0.22,4.04,2.42,1.74,1.52,1.47,2.48,2.24,1.84,3.24,
August,1.27,1.06,1.86,2.35,1.16,2.04,0.80,2.94,1.30,1.51,1.76,
September,1.98,0.80,2.29,2.19,2.02,2.88,1.89,2.76,0.65,0.39,4.24,
October,0.42,1.81,0.59,2.67,4.06,2.23,1.88,1.82,2.85,3.12,0.41,
November,0.81,1.05,1.10,1.36,1.86,1.45,2.90,2.48,1.70,3.74,2.64,
December,2.00,1.08,2.06,2.13,1.35,1.89,0.54,1.58,2.00,3.12,1.73,
Total,19.06,11.84,22.65,22.34,23.08,19.95,20.91,24.40,21.30,18.64,23.52,
Calc annual,19.06,11.84,22.65,22.34,23.08,19.95,20.91,24.40,21.30,18.64,23.52,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
