"SHACKLEFORD HALL PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,189,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.31,3.04,3.82,1.73,2.26,2.12,4.07,2.25,2.80,1.55,4.61,
February,0.30,0.23,2.50,5.23,0.44,3.68,2.01,4.25,1.90,0.62,1.01,
March,1.84,1.26,2.23,2.57,0.77,0.80,0.29,3.40,1.82,0.00,1.06,
April,3.69,1.25,2.96,2.49,2.99,2.64,2.89,2.29,1.90,0.77,1.96,
May,0.68,1.20,0.85,2.99,2.83,2.50,1.49,1.36,2.27,3.17,2.29,
June,2.09,0.15,1.29,0.30,3.19,0.03,2.56,3.82,1.82,1.47,0.36,
July,4.84,0.37,4.41,1.06,4.15,3.74,1.27,2.35,1.86,1.42,2.39,
August,1.63,1.16,2.43,2.02,2.03,4.54,0.68,3.23,1.44,1.67,3.17,
September,2.00,0.87,1.39,1.34,3.62,2.79,1.25,5.11,1.04,0.58,3.26,
October,1.86,0.77,1.12,5.26,4.28,2.87,2.28,1.27,5.75,3.21,1.51,
November,1.30,1.83,1.61,1.13,2.79,2.07,5.80,3.90,2.02,6.37,4.24,
December,2.63,1.53,4.37,2.27,3.93,2.99,0.28,3.87,2.54,7.04,2.70,
Total,26.17,13.66,28.98,28.39,33.28,30.77,24.87,37.10,27.16,27.87,28.56,
Calc annual,26.17,13.66,28.98,28.39,33.28,30.77,24.87,37.10,27.16,27.87,28.56,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
