"WORSTEAD THE ROOKERY DILHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.79,1.72,,,,,,,,,,
February,1.08,0.49,,,,,,,,,,
March,1.09,1.15,,,,,,,,,,
April,3.10,1.49,,,,,,,,,,
May,1.54,1.14,,,,,,,,,,
June,1.66,0.41,,,,,,,,,,
July,3.46,0.57,,,,,,,,,,
August,2.37,1.81,,,,,,,,,,
September,2.38,1.24,,,,,,,,,,
October,0.76,1.76,,,,,,,,,,
November,0.42,2.36,,,,,,,,,,
December,2.92,2.45,,,,,,,,,,
Total,22.57,16.59,,,,,,,,,,
Calc annual,22.57,16.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
