"WEST HAM (ABBEY MILLS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1225,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.42,1.90,2.09,0.91,2.56,1.49,1.95,1.18,3.00,1.04,2.31,
February,0.61,0.19,1.89,2.55,0.64,2.16,2.81,3.02,1.22,0.43,0.90,
March,1.37,1.16,1.35,2.10,0.60,0.58,0.22,1.95,1.42,0.04,1.45,
April,3.14,1.27,2.61,1.30,2.86,1.48,3.70,1.60,1.08,1.10,1.41,
May,0.43,1.22,0.49,1.50,2.88,1.19,1.42,1.53,2.05,1.80,2.87,
June,1.28,0.41,1.14,0.39,2.38,0.08,2.99,2.40,2.09,1.04,2.94,
July,3.29,0.08,3.48,2.62,2.96,4.29,2.07,2.34,1.93,1.97,1.28,
August,2.03,1.20,2.00,2.04,1.98,2.88,2.16,4.36,2.13,1.89,3.63,
September,3.16,1.99,1.73,1.05,2.52,1.86,1.09,4.25,0.66,0.51,2.48,
October,1.04,0.72,1.08,4.72,3.20,2.30,2.20,1.06,3.11,2.63,1.00,
November,0.86,1.84,1.30,1.50,2.40,1.21,4.36,2.19,1.83,4.64,3.82,
December,2.03,1.09,2.60,1.85,2.79,2.65,0.57,3.13,2.47,3.65,1.72,
Total,21.66,13.07,21.76,22.53,27.77,22.17,25.54,29.01,22.99,20.74,25.81,
Calc annual,21.66,13.07,21.76,22.53,27.77,22.17,25.54,29.01,22.99,20.74,25.81,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
