"DUNKIRK DUNKIRK HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.08,1.57,2.28,,,,,,,,,
February,0.49,1.02,1.94,,,,,,,,,
March,1.05,1.22,1.79,,,,,,,,,
April,2.90,1.40,2.09,,,,,,,,,
May,1.18,1.22,0.55,,,,,,,,,
June,0.86,0.31,1.69,,,,,,,,,
July,3.44,0.62,2.25,,,,,,,,,
August,1.92,1.10,2.05,,,,,,,,,
September,3.80,0.76,3.56,,,,,,,,,
October,0.69,1.21,2.21,,,,,,,,,
November,1.03,1.52,1.21,,,,,,,,,
December,2.55,1.44,3.12,,,,,,,,,
Total,22.99,13.39,24.74,,,,,,,,,
Calc annual,22.99,13.39,24.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
