"GLENDEVON (BALD HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5532,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,8.91,4.61,6.41,4.75,6.72,9.61,9.12,14.82,1.74,7.79,
February,,1.31,3.52,6.03,0.94,6.82,7.72,3.53,7.72,2.09,0.58,
March,,12.23,5.25,3.49,1.05,1.76,4.10,4.84,5.45,0.91,4.05,
April,,1.66,3.21,3.31,2.69,6.85,3.56,3.08,2.01,1.16,1.75,
May,,3.88,5.39,2.24,6.83,8.59,4.10,3.15,2.12,4.97,2.93,
June,,0.34,1.67,2.77,3.77,0.92,5.10,5.34,6.09,3.23,3.63,
July,,5.08,6.58,3.99,7.80,2.00,3.80,4.67,4.26,5.05,5.33,
August,,9.48,3.06,8.77,5.42,4.27,4.21,7.87,6.38,7.62,6.98,
September,,2.84,2.82,7.98,8.43,3.98,5.05,8.92,5.93,1.64,7.18,
October,,6.64,3.85,8.34,4.89,4.57,6.29,7.95,10.38,7.87,8.80,
November,,3.58,4.45,3.72,4.50,1.38,9.59,5.95,8.16,8.25,7.33,
December,,9.07,6.39,3.70,9.87,4.62,1.82,1.38,6.25,9.23,5.55,
Total,,65.02,50.80,60.75,60.94,52.48,64.75,65.80,79.57,53.76,61.90,
Calc annual,0.00,65.02,50.80,60.75,60.94,52.48,64.95,65.80,79.57,53.76,61.90,
Difference,NaN,-0.00,-0.00,-0.00,0.00,0.00,-0.20,0.00,0.00,-0.00,0.00,
