"CAPEL, LOWER STANDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,266,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.38,2.74,4.52,2.01,2.57,2.50,3.25,2.07,4.61,1.07,2.76,
February,0.61,0.63,2.23,3.79,0.56,3.66,2.74,4.04,1.58,0.98,1.50,
March,1.04,1.36,2.18,1.86,1.27,1.43,0.38,2.89,1.56,0.19,2.18,
April,2.47,1.59,2.86,1.77,3.15,3.31,3.66,1.72,2.67,1.21,2.04,
May,1.50,1.18,0.53,4.11,2.60,2.27,1.81,0.78,3.64,1.17,3.35,
June,1.62,0.18,2.05,0.68,1.24,0.53,4.39,4.65,2.66,2.12,1.07,
July,3.30,0.24,2.26,0.74,3.27,3.26,1.54,5.84,1.22,1.44,3.56,
August,2.22,2.40,3.16,1.61,3.47,1.49,1.50,5.04,1.31,2.42,4.22,
September,2.97,0.85,4.96,2.23,2.93,2.40,0.58,3.63,0.67,1.65,3.76,
October,1.16,0.30,2.75,6.53,4.48,3.60,4.50,1.43,7.04,3.70,1.58,
November,1.51,2.16,1.69,2.01,2.71,4.26,6.12,3.54,5.96,5.74,5.28,
December,3.60,2.12,3.05,3.27,2.10,4.64,0.93,4.20,3.71,5.35,2.69,
Total,25.38,15.75,32.24,30.61,30.35,33.35,31.40,39.83,36.63,27.04,33.99,
Calc annual,25.38,15.75,32.24,30.61,30.35,33.35,31.40,39.83,36.63,27.04,33.99,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
