"CHARLTON KINGS (THE GRANGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2174,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.08,2.66,3.59,1.69,3.37,2.01,3.73,3.29,4.32,1.28,5.66,
February,1.03,0.31,3.36,6.57,0.65,4.81,1.87,3.52,2.14,0.52,0.46,
March,3.68,1.66,2.42,2.03,1.08,0.47,0.28,3.61,2.66,0.08,1.88,
April,4.59,1.29,3.17,2.79,2.78,2.11,3.77,1.86,0.82,1.10,2.93,
May,1.50,1.90,0.70,1.87,7.93,3.08,2.72,1.41,0.80,1.90,1.40,
June,2.65,0.33,0.85,0.47,2.21,0.09,2.00,3.76,2.54,1.37,3.11,
July,5.42,0.65,4.27,1.39,4.47,2.39,2.40,3.14,1.76,1.82,4.19,
August,1.60,2.58,4.85,2.37,3.18,1.95,1.63,3.84,3.21,1.86,2.89,
September,2.49,1.62,2.06,2.61,4.49,3.88,1.26,4.90,0.90,0.32,3.73,
October,2.10,1.46,0.91,5.60,4.35,2.78,2.76,1.47,5.72,4.82,2.05,
November,0.74,2.26,1.70,1.81,2.64,1.90,7.81,2.48,3.25,8.90,3.67,
December,2.78,1.61,4.52,3.21,3.76,2.70,0.57,3.43,2.54,8.75,3.72,
Total,32.66,18.33,32.40,32.41,40.91,28.17,30.80,36.71,30.66,32.72,35.69,
Calc annual,32.66,18.33,32.40,32.41,40.91,28.17,30.80,36.71,30.66,32.72,35.69,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
