"WESTEND MOOR BLACKLOW COTE NO 15",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2704,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.65,9.52,5.42,6.88,3.39,6.51,5.96,5.15,12.06,2.31,7.34,
February,5.50,0.76,6.43,9.76,2.13,8.25,4.06,2.30,7.08,0.88,1.38,
March,3.75,4.73,3.49,2.66,1.38,2.53,3.11,7.21,3.75,1.07,3.41,
April,8.53,2.71,5.57,3.62,2.66,4.02,3.05,7.20,1.97,1.92,4.17,
May,8.16,2.25,1.04,6.34,6.27,4.88,4.46,1.65,1.36,3.65,3.24,
June,4.90,0.18,3.36,1.51,2.13,0.08,4.42,6.28,5.16,1.56,4.43,
July,6.79,1.77,4.84,5.45,5.45,2.54,3.35,3.36,1.82,3.68,8.91,
August,2.44,6.63,8.09,5.29,6.20,4.44,4.95,5.87,6.81,4.87,6.22,
September,2.85,1.50,4.77,5.84,4.80,5.27,3.51,7.17,0.61,2.06,7.13,
October,2.45,2.85,1.80,5.24,6.86,6.46,5.65,5.35,7.13,7.25,7.87,
November,2.03,2.74,3.88,7.68,3.54,4.16,5.85,6.88,9.21,10.33,6.51,
December,5.08,8.92,5.48,4.79,4.82,5.88,4.04,1.94,4.09,11.66,5.07,
Total,59.13,44.56,54.17,65.06,49.63,55.02,52.41,60.36,61.05,51.24,65.68,
Calc annual,59.13,44.56,54.17,65.06,49.63,55.02,52.41,60.36,61.05,51.24,65.68,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
