"KILKENNY, DESART COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.21,,,,
February,,,,,,,,2.40,,,,
March,,,,,,,,3.97,,,,
April,,,,,,,,0.59,,,,
May,,,,,,,,0.92,,,,
June,,,,,,,,2.88,,,,
July,,,,,,,,3.70,,,,
August,,,,,,,,4.63,,,,
September,,,,,,,0.32,2.72,,,,
October,,,,,,,2.14,2.58,,,,
November,,,,,,,4.47,2.86,,,,
December,,,,,,,0.91,4.40,,,,
Total,,,,,,,,34.86,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,7.84,34.86,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,
