"INVERNESS HIGH SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.30,4.90,,4.73,1.63,3.54,,,,,,
February,3.42,0.58,,1.58,0.82,3.97,,,,,,
March,2.00,2.15,,0.67,1.10,1.57,,,,,,
April,1.47,0.62,,1.73,0.73,1.49,,,,,,
May,1.40,2.48,,2.67,3.68,3.36,,,,,,
June,0.54,1.07,,0.86,2.36,0.41,,,,,,
July,2.14,2.29,,1.68,3.62,2.30,,,,,,
August,3.87,3.31,,5.08,5.08,1.38,,,,,,
September,2.72,2.07,,2.17,4.77,4.05,,,,,,
October,0.56,2.06,,3.45,2.75,1.83,,,,,,
November,2.28,1.04,,2.50,1.18,0.81,,,,,,
December,0.84,3.69,,1.80,3.89,2.79,,,,,,
Total,24.54,26.26,26.50,28.92,31.61,27.50,,,,,,
Calc annual,24.54,26.26,0.00,28.92,31.61,27.50,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,26.50,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
