"HAGWORTHINGHAM GLEBE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2564,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.05,2.02,2.99,1.78,2.06,1.50,2.99,1.84,4.24,1.84,2.12,
February,1.27,0.39,3.11,4.18,0.87,1.99,1.71,1.64,1.50,0.61,1.53,
March,2.05,0.88,1.96,2.18,0.73,1.12,0.38,1.64,1.75,0.29,1.91,
April,4.18,1.35,1.79,1.15,1.63,1.51,1.69,1.59,1.19,0.56,3.11,
May,2.76,1.66,0.68,1.76,2.44,3.43,2.69,0.70,1.50,1.00,1.82,
June,1.76,0.53,0.93,0.46,1.68,0.07,3.54,3.08,1.80,1.27,2.20,
July,2.91,0.48,5.08,2.86,2.53,0.54,1.49,2.30,1.21,1.48,4.36,
August,2.08,3.79,2.48,2.82,2.35,1.47,1.69,4.34,2.10,1.39,2.06,
September,2.04,0.45,2.89,4.02,2.32,2.44,0.65,3.15,0.29,0.43,3.96,
October,1.41,1.23,1.32,2.27,3.80,2.62,2.15,2.31,3.92,2.89,2.03,
November,0.81,1.61,1.51,2.91,1.88,3.04,2.63,3.04,2.08,4.17,3.60,
December,2.86,1.73,2.87,3.17,2.59,1.75,0.64,2.34,1.65,4.63,2.36,
Total,26.18,16.12,27.61,29.56,24.88,21.48,22.25,27.97,23.23,20.56,31.06,
Calc annual,26.18,16.12,27.61,29.56,24.88,21.48,22.25,27.97,23.23,20.56,31.06,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
