"EDINBURGH WATER WORKS (GAMES HOPE LOCH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5068,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.02,11.18,5.10,7.50,7.83,6.45,11.33,7.79,17.05,4.63,10.94,
February,7.35,1.29,7.88,8.00,1.00,3.92,7.33,3.75,2.91,2.41,0.64,
March,10.70,12.62,4.80,3.95,1.25,2.25,2.15,5.81,8.64,1.52,4.50,
April,7.40,1.24,5.40,4.00,5.30,7.03,4.94,3.30,2.40,1.34,3.31,
May,9.10,5.10,4.59,3.40,6.85,11.22,6.30,4.81,2.46,6.00,3.05,
June,2.78,0.95,4.15,2.30,4.35,0.23,6.84,6.90,7.90,3.14,4.81,
July,7.30,7.00,9.00,6.25,8.10,2.60,4.97,6.69,4.53,7.67,6.40,
August,7.15,8.90,6.10,13.10,8.85,6.19,7.14,9.00,12.07,9.10,10.30,
September,4.89,1.80,3.45,8.65,8.62,4.50,5.94,9.86,6.00,1.40,7.19,
October,4.02,6.88,6.30,12.02,7.00,9.21,5.15,10.14,15.10,9.14,17.04,
November,4.84,3.98,4.20,5.45,5.60,2.25,8.00,7.30,11.39,12.46,7.14,
December,9.14,8.58,7.50,6.73,18.30,5.67,2.30,2.95,5.60,11.79,6.00,
Total,82.69,69.52,68.47,81.35,83.05,61.52,72.39,78.30,96.05,70.60,81.32,
Calc annual,82.69,69.52,68.47,81.35,83.05,61.52,72.39,78.30,96.05,70.60,81.32,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
