"KING'S SOMBORNE, ASHLEY MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.05,3.08,5.12,2.19,,,,
February,,,,,0.44,4.20,1.99,4.40,,,,
March,,,,,1.65,0.43,0.62,3.69,,,,
April,,,,,3.11,2.73,3.09,2.25,,,,
May,,,,,3.53,3.58,2.18,0.80,,,,
June,,,,,1.82,0.01,2.55,1.98,,,,
July,,,,,4.54,2.83,1.63,,,,,
August,,,,,2.12,2.48,1.15,,,,,
September,,,,,3.42,3.38,1.09,,,,,
October,,,,,4.39,3.44,2.49,,,,,
November,,,,,3.09,2.64,8.36,,,,,
December,,,,,5.94,4.15,0.36,,,,,
Total,,,,,37.10,32.95,30.63,,,,,
Calc annual,0.00,0.00,0.00,0.00,37.10,32.95,30.63,15.31,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
