"COTTENHAM (BERNARD HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1212,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.95,1.54,2.24,1.47,2.38,0.94,2.40,1.89,3.41,1.40,1.65,
February,0.84,0.43,1.39,2.76,0.88,2.22,2.27,2.77,1.22,0.60,0.59,
March,1.72,0.77,1.36,1.87,0.85,1.40,0.39,1.66,1.32,0.06,1.65,
April,3.63,1.33,2.60,1.30,3.64,1.76,2.58,1.85,0.73,1.23,2.18,
May,1.13,0.81,1.84,0.69,3.23,1.94,1.52,0.65,2.46,1.45,3.35,
June,1.36,0.71,0.88,0.50,2.45,0.31,2.17,2.85,2.45,0.95,1.59,
July,2.80,0.28,3.49,2.00,2.64,2.13,2.68,1.87,2.20,1.52,2.89,
August,0.83,0.87,1.88,2.46,2.05,2.19,0.67,2.10,1.45,0.41,1.71,
September,1.69,1.35,2.03,2.45,2.35,2.89,2.63,2.90,0.66,0.37,3.38,
October,0.67,1.17,0.33,4.05,3.49,3.25,2.25,1.82,2.75,2.58,1.05,
November,0.49,1.79,1.12,1.47,2.38,1.48,3.30,2.34,1.73,3.66,3.71,
December,1.80,1.19,1.68,2.27,2.07,2.03,0.49,2.42,2.17,3.15,2.20,
Total,18.91,12.24,20.84,23.29,28.41,22.54,23.35,25.12,22.55,17.38,25.95,
Calc annual,18.91,12.24,20.84,23.29,28.41,22.54,23.35,25.12,22.55,17.38,25.95,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
