"BROWNHILLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2337,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.34,1.78,2.63,2.38,2.61,2.71,4.72,1.32,5.19,
February,,,2.70,4.54,0.87,2.76,2.29,2.13,2.23,0.51,0.71,
March,,,1.95,1.37,1.42,0.98,1.11,2.33,1.93,0.33,3.41,
April,,,2.07,2.31,2.75,2.06,1.91,1.99,1.23,0.68,2.82,
May,,,1.19,2.35,4.65,3.50,4.11,1.42,0.37,1.84,3.51,
June,,,0.81,0.63,2.66,0.29,1.47,4.97,2.71,1.36,4.29,
July,,,5.65,3.05,2.74,3.58,3.67,3.19,1.38,1.64,6.78,
August,,,4.94,2.24,2.87,5.27,2.35,4.24,3.19,2.21,3.49,
September,,,2.31,3.29,3.39,4.13,1.07,4.55,0.85,0.71,3.69,
October,,,0.42,3.37,3.29,3.53,2.93,1.39,4.83,4.12,3.11,
November,,,0.99,2.05,1.91,2.17,5.33,3.53,3.52,6.51,3.92,
December,,,4.17,3.08,2.84,2.10,0.68,1.98,1.90,4.80,3.14,
Total,,,30.54,30.06,32.02,32.75,29.53,34.43,28.86,26.03,44.06,
Calc annual,0.00,0.00,30.54,30.06,32.02,32.75,29.53,34.43,28.86,26.03,44.06,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
