"LOCH ECK, BENMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5433,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,12.22,17.39,11.09,13.42,9.12,7.57,15.25,15.46,22.55,3.92,13.53,
February,15.70,4.69,11.64,9.89,3.84,9.10,10.51,6.15,10.13,4.31,0.81,
March,9.59,12.70,3.67,5.47,1.83,4.81,9.48,9.81,12.26,2.16,6.38,
April,4.01,2.32,6.01,6.22,6.32,12.30,3.88,8.22,5.74,2.56,4.09,
May,10.53,6.60,7.87,3.68,6.59,9.06,4.79,4.73,2.47,6.41,4.68,
June,3.69,2.01,4.97,4.05,4.80,2.39,5.15,7.19,7.97,5.85,5.06,
July,7.68,8.06,5.97,9.23,8.12,2.97,5.37,5.33,5.58,6.36,5.76,
August,7.65,10.59,5.57,10.28,6.61,6.76,7.40,6.27,7.61,11.06,11.40,
September,6.48,3.72,5.43,14.77,9.25,5.92,6.65,10.63,6.98,4.10,6.83,
October,4.82,8.60,3.76,14.92,5.82,8.68,12.86,9.35,14.95,14.10,15.16,
November,9.00,7.43,7.09,10.62,8.45,2.44,11.93,10.88,15.45,14.41,14.11,
December,8.34,18.05,10.04,10.50,16.58,7.30,7.39,1.22,12.28,23.19,10.90,
Total,99.71,102.16,83.11,113.05,87.33,79.30,100.66,95.24,123.97,98.43,98.71,
Calc annual,99.71,102.16,83.11,113.05,87.33,79.30,100.66,95.24,123.97,98.43,98.71,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
