"ROTHERFIELD, HORSEGROVE FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,564,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.92,4.44,4.78,2.63,6.25,1.47,5.10,
February,,,,,1.34,5.25,3.04,5.33,1.91,0.68,1.61,
March,,,,,2.19,1.04,0.56,4.96,2.29,0.00,1.72,
April,,,,,3.82,3.79,5.25,2.04,3.02,1.00,2.46,
May,,,,,4.97,3.31,2.17,0.78,1.56,2.41,2.86,
June,,,,,3.43,0.20,3.71,5.51,3.67,1.38,1.21,
July,,,,,5.28,4.80,1.89,2.90,1.82,1.69,3.03,
August,,,,,3.84,2.08,2.24,5.59,2.28,3.63,4.84,
September,,,,,4.70,2.79,0.90,5.23,0.62,0.82,4.47,
October,,,,,5.42,5.42,3.12,3.15,8.42,4.90,2.43,
November,,,,,4.43,3.98,7.80,3.63,5.36,10.01,7.32,
December,,,,,5.84,4.88,0.68,5.74,4.29,8.31,3.47,
Total,,,,,48.18,41.98,36.14,47.49,41.49,36.30,40.52,
Calc annual,0.00,0.00,0.00,0.00,48.18,41.98,36.14,47.49,41.49,36.30,40.52,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
