"FRANT HIGHFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,579,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.89,3.88,3.87,1.51,2.73,,3.84,2.64,4.58,1.26,3.99,
February,0.69,0.74,2.73,4.64,1.01,,2.44,5.62,1.57,0.74,1.69,
March,1.59,1.93,2.39,2.14,2.21,,0.47,4.85,2.04,0.00,1.44,
April,3.20,1.37,3.37,2.74,3.33,,5.42,1.66,3.24,1.10,1.95,
May,1.21,1.69,1.44,4.07,4.69,,1.72,1.03,1.62,1.90,2.68,
June,1.37,0.06,1.37,0.68,3.64,,3.21,4.12,3.30,1.04,1.16,
July,4.82,0.78,3.47,1.66,4.25,,2.26,2.62,1.84,1.39,2.92,
August,1.58,1.86,2.77,1.68,2.25,,1.57,4.97,1.90,3.43,4.18,
September,2.90,0.95,2.39,2.39,3.85,,0.81,4.40,0.56,0.47,2.95,
October,1.72,1.92,1.83,6.95,5.14,,2.98,2.51,7.08,4.45,1.28,
November,2.08,1.56,2.04,2.65,3.86,,7.29,3.21,4.57,9.47,5.75,
December,3.22,2.41,4.41,3.65,5.02,,0.64,4.66,3.64,7.89,2.77,
Total,28.27,19.15,32.08,34.76,41.98,,32.65,42.29,35.94,33.14,32.76,
Calc annual,28.27,19.15,32.08,34.76,41.98,0.00,32.65,42.29,35.94,33.14,32.76,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,0.00,0.00,0.00,0.00,0.00,
