"DUBLIN, RINGSEND PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6116,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.92,1.94,1.90,,,2.42,,2.06,2.00,1.31,3.61,
February,1.58,0.66,1.10,,,3.76,,2.16,2.39,2.18,0.99,
March,1.94,1.84,0.97,,,0.51,,3.09,3.87,0.19,3.17,
April,2.63,0.95,2.25,,,2.47,,1.28,1.15,1.51,1.29,
May,2.12,1.59,0.59,,,4.65,,0.93,1.10,1.09,2.24,
June,1.71,0.17,0.82,,,0.25,,3.25,4.57,1.43,1.52,
July,-999.00,4.01,2.06,,,3.18,,2.04,1.05,2.27,2.53,
August,1.59,2.39,4.60,,,1.04,,6.99,2.47,3.67,5.03,
September,0.90,1.36,2.41,,,2.17,,2.30,0.93,0.35,5.87,
October,5.83,1.93,0.73,,,2.24,,3.16,2.57,2.55,3.49,
November,1.62,2.56,0.23,,,3.10,,2.75,3.24,4.86,2.54,
December,1.75,2.31,1.63,,,1.86,,1.39,2.98,5.86,2.75,
Total,30.46,21.71,19.29,,,27.65,,31.40,28.32,27.27,35.03,
Calc annual,25.59,21.71,19.29,0.00,0.00,27.65,0.00,31.40,28.32,27.27,35.03,
Difference,4.87,0.00,0.00,NaN,NaN,-0.00,NaN,0.00,-0.00,0.00,0.00,
