"DARWEN HODDLESDEN NO. 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.49,6.20,3.95,,,,,,,,,
February,3.07,0.30,5.31,,,,,,,,,
March,4.64,3.20,3.51,,,,,,,,,
April,5.53,1.97,3.14,,,,,,,,,
May,5.30,2.79,2.03,,,,,,,,,
June,3.17,0.39,3.22,,,,,,,,,
July,6.13,1.85,5.26,,,,,,,,,
August,2.38,6.20,6.88,,,,,,,,,
September,2.70,1.91,4.76,,,,,,,,,
October,1.30,2.93,1.12,,,,,,,,,
November,1.92,2.91,4.11,,,,,,,,,
December,2.73,7.69,6.54,,,,,,,,,
Total,43.36,38.34,49.83,,,,,,,,,
Calc annual,43.36,38.34,49.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
