"ST BOSWELLS, (THE FENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5052,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.22,4.00,1.94,1.43,1.71,1.62,2.39,2.27,3.35,1.13,1.97,
February,2.19,0.15,2.29,2.58,0.91,3.66,2.64,0.89,1.62,1.32,0.54,
March,2.90,2.03,1.55,0.78,0.64,1.68,0.95,1.72,3.26,0.15,1.64,
April,1.88,0.38,2.11,1.88,1.06,1.83,1.95,1.52,0.69,1.20,1.11,
May,2.51,1.20,0.56,1.77,3.41,4.64,1.74,1.55,1.31,1.17,1.07,
June,1.05,0.61,1.67,0.82,1.46,0.32,2.58,2.88,3.95,1.96,1.71,
July,2.99,2.62,3.12,1.59,4.14,1.17,2.58,2.57,1.31,3.06,4.03,
August,3.32,4.31,1.92,4.44,2.73,3.06,3.23,6.30,3.39,4.07,4.85,
September,1.45,1.59,2.02,1.60,2.93,4.07,4.05,4.70,1.27,0.20,2.19,
October,1.41,2.55,1.95,2.23,2.63,2.09,3.03,2.22,3.94,2.66,3.12,
November,1.41,1.35,0.55,3.17,1.01,1.64,2.77,1.71,2.51,2.50,2.40,
December,2.69,2.04,1.90,2.00,3.15,2.18,0.41,1.51,1.51,3.67,2.48,
Total,26.02,22.83,21.58,24.29,25.78,27.96,28.32,29.84,28.11,23.09,27.11,
Calc annual,26.02,22.83,21.58,24.29,25.78,27.96,28.32,29.84,28.11,23.09,27.11,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,
