"BECKENHAM CROYDON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,400,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.95,1.77,2.85,1.67,2.72,2.01,2.72,2.77,3.69,1.07,3.64,
February,0.69,0.22,2.27,3.82,0.93,4.30,2.87,4.62,1.57,0.57,0.77,
March,1.77,1.31,1.89,2.42,0.82,0.75,0.31,2.56,2.34,0.07,1.48,
April,3.15,1.35,3.60,1.83,3.84,2.37,4.85,2.03,1.74,1.46,1.92,
May,0.66,1.37,2.26,2.58,3.36,2.08,1.44,1.41,2.90,1.74,4.96,
June,2.04,0.31,1.73,0.57,2.67,0.25,3.81,3.87,2.51,1.10,0.91,
July,4.01,0.13,2.79,3.06,3.70,4.00,2.43,2.88,2.48,2.34,2.43,
August,1.72,0.88,2.64,2.95,3.51,2.62,2.57,4.38,2.78,2.83,4.54,
September,4.07,1.83,2.28,1.50,3.33,2.82,1.71,5.80,0.86,0.15,5.62,
October,1.11,0.93,1.40,6.19,3.35,3.15,3.31,1.37,4.58,3.72,1.51,
November,1.00,2.26,1.82,1.90,3.61,2.32,6.00,2.83,2.07,7.13,5.59,
December,2.19,1.59,4.51,2.50,3.53,3.11,0.56,5.27,3.43,7.31,2.25,
Total,25.36,13.95,30.04,30.99,35.37,29.78,32.58,39.79,30.95,29.49,35.62,
Calc annual,25.36,13.95,30.04,30.99,35.37,29.78,32.58,39.79,30.95,29.49,35.62,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,
