"SOUTHFLEET, KENT WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,407,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.45,1.45,2.42,1.00,2.34,1.47,2.01,1.99,2.29,0.83,2.34,
February,0.50,0.38,1.58,3.14,0.75,3.01,2.49,3.89,1.16,0.38,0.94,
March,0.68,1.52,1.31,1.87,0.77,0.87,0.20,2.51,1.82,0.03,1.09,
April,2.74,1.27,2.48,1.77,3.29,1.72,4.72,1.46,1.76,1.18,1.47,
May,0.37,0.87,1.01,2.02,2.04,1.48,1.06,0.82,2.25,0.87,3.34,
June,1.46,0.18,0.87,0.80,2.42,0.21,2.74,2.56,2.59,0.71,0.60,
July,3.50,0.14,2.35,0.89,2.62,3.65,1.77,2.66,2.00,1.30,1.56,
August,1.61,1.63,1.98,1.50,1.93,2.58,1.35,3.54,2.98,2.30,2.49,
September,4.29,1.33,2.19,1.41,2.38,1.88,0.83,3.80,0.49,0.03,3.21,
October,0.90,0.73,1.33,4.75,2.85,3.19,2.74,1.07,3.38,2.65,1.01,
November,0.66,1.80,1.19,1.95,3.66,2.63,4.81,2.12,2.02,5.37,3.82,
December,1.89,1.16,3.75,1.70,3.11,2.78,0.65,3.42,3.05,5.16,1.86,
Total,21.05,12.46,22.46,22.80,28.16,25.47,25.37,29.84,25.79,20.81,23.73,
Calc annual,21.05,12.46,22.46,22.80,28.16,25.47,25.37,29.84,25.79,20.81,23.73,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
