"LITTLE PETHERICK (ST. PETROC HO)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1886,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,2.22,5.22,3.19,2.06,4.99,,2.19,6.96,
February,,,,6.38,1.63,5.80,2.70,2.09,,1.79,1.96,
March,,,,1.32,1.49,1.11,0.48,3.27,,0.52,3.19,
April,,,,3.38,2.79,2.45,2.14,2.32,,0.89,2.85,
May,,,,2.06,2.24,4.26,1.42,0.98,,3.21,1.95,
June,,,,0.74,1.72,0.06,2.31,3.24,,2.69,1.05,
July,,,,1.34,3.93,3.08,2.12,2.26,,1.86,2.39,
August,,,,1.93,4.12,3.41,2.22,2.41,,2.52,3.28,
September,,,,3.09,3.46,3.41,0.68,7.51,,0.45,3.45,
October,,,,5.94,6.10,3.90,4.20,1.84,,6.56,5.25,
November,,,,3.55,2.94,4.01,6.22,3.35,,10.47,4.48,
December,,,,4.83,4.11,4.06,1.06,3.14,,6.63,3.13,
Total,,,,36.78,39.75,38.74,27.61,37.40,,39.78,39.94,
Calc annual,0.00,0.00,0.00,36.78,39.75,38.74,27.61,37.40,0.00,39.78,39.94,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,NaN,0.00,-0.00,
