"EDMONTON, LATYMER SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.54,2.74,1.01,,,,,,,,
February,,0.20,1.89,3.04,,,,,,,,
March,,1.04,1.24,2.06,,,,,,,,
April,3.41,1.17,2.65,1.54,,,,,,,,
May,0.90,0.94,0.70,1.74,,,,,,,,
June,1.66,0.54,1.51,0.50,,,,,,,,
July,5.08,0.56,2.58,2.19,,,,,,,,
August,1.49,0.92,2.22,1.76,,,,,,,,
September,2.24,2.12,1.72,1.35,,,,,,,,
October,0.81,0.49,0.70,4.56,,,,,,,,
November,0.46,1.66,1.21,1.88,,,,,,,,
December,2.04,0.96,2.13,1.88,,,,,,,,
Total,,13.14,21.29,23.51,,,,,,,,
Calc annual,18.09,13.14,21.29,23.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
