"CREWE WESTON LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2765,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.34,2.98,5.18,2.08,2.35,2.25,2.18,2.46,5.00,1.44,4.13,
February,3.74,0.31,2.37,4.59,0.80,4.06,2.81,1.38,2.23,0.67,0.14,
March,2.73,1.33,2.32,1.16,0.89,0.94,0.76,2.97,1.33,0.48,2.67,
April,3.94,1.27,2.09,2.46,1.88,1.16,1.44,2.26,1.14,0.72,2.86,
May,4.02,1.56,0.58,2.65,4.11,4.46,3.26,1.48,0.83,2.00,2.18,
June,3.58,0.35,0.91,0.51,1.45,0.00,1.60,4.88,4.41,1.74,1.64,
July,5.19,0.57,3.81,1.52,4.46,2.54,4.18,2.61,1.96,2.26,7.10,
August,1.41,5.01,3.96,1.98,4.34,2.53,3.21,4.79,3.26,3.27,2.87,
September,2.69,0.72,3.37,2.81,4.68,3.48,2.49,3.68,1.22,1.88,3.31,
October,1.86,2.76,0.79,2.84,3.88,3.37,2.57,2.16,3.64,5.12,3.71,
November,0.50,1.72,1.23,1.59,1.40,1.62,5.41,2.77,4.32,6.24,2.78,
December,2.14,2.50,5.72,4.46,2.84,2.16,0.59,1.01,2.15,4.46,2.69,
Total,35.14,21.08,32.33,28.65,33.08,28.57,30.50,32.45,31.49,30.28,36.08,
Calc annual,35.14,21.08,32.33,28.65,33.08,28.57,30.50,32.45,31.49,30.28,36.08,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
