"ASHBURTON, LEUSDON SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.85,,,,,,,,,,,
February,1.70,,,,,,,,,,,
March,3.97,,,,,,,,,,,
April,8.12,,,,,,,,,,,
May,2.98,,,,,,,,,,,
June,2.34,,,,,,,,,,,
July,4.93,,,,,,,,,,,
August,2.16,,,,,,,,,,,
September,2.96,,,,,,,,,,,
October,5.93,,,,,,,,,,,
November,3.08,,,,,,,,,,,
December,10.21,,,,,,,,,,,
Total,60.23,,,,,,,,,,,
Calc annual,60.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
