"SPARSHOLT THATCHED COTTAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.64,5.26,,,,,,,,,
February,,0.11,3.48,,,,,,,,,
March,,1.30,2.72,,,,,,,,,
April,,1.05,4.04,,,,,,,,,
May,,2.37,1.21,,,,,,,,,
June,,0.03,1.16,,,,,,,,,
July,,0.50,5.19,,,,,,,,,
August,,1.66,,,,,,,,,,
September,,0.97,,,,,,,,,,
October,,0.98,,,,,,,,,,
November,,2.42,,,,,,,,,,
December,,1.86,,,,,,,,,,
Total,,14.89,,,,,,,,,,
Calc annual,0.00,14.89,23.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
