"BOLTON (BRADSHAWGATE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2846,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.29,5.79,
February,,,,,,,,,,1.65,0.37,
March,,,,,,,,,,1.54,3.07,
April,,,,,,,,,,1.33,2.37,
May,,,,,,,,,,3.09,2.22,
June,,,,,,,,,,1.54,2.66,
July,,,,,,,,,,2.93,5.90,
August,,,,,,,,,,7.00,8.07,
September,,,,,,,,,,1.55,3.84,
October,,,,,,,,,,7.60,6.40,
November,,,,,,,,,,8.27,6.46,
December,,,,,,,,,,7.62,4.60,
Total,,,,,,,,,,46.41,51.75,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.41,51.75,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,
