"NEEDHAM MARKET, BATTISFORD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,1.26,,,,
February,,,,,,,,2.58,,,,
March,,,,,,,,2.41,,,,
April,,,,,,,,2.32,,,,
May,,,,,,,,0.55,,,,
June,,,,,,,2.63,4.78,,,,
July,,,,,,,1.97,4.11,,,,
August,,,,,,,1.32,2.94,,,,
September,,,,,,,1.44,3.17,,,,
October,,,,,,,3.34,2.71,,,,
November,,,,,,,3.91,2.80,,,,
December,,,,,,,0.78,1.43,,,,
Total,,,,,,,,31.06,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,15.39,31.06,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,
