"EYDON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.89,,,
February,,,,,,,,,2.12,,,
March,,,,,,,,,2.77,,,
April,,,,,,,,3.23,1.74,,,
May,,,,,,,,1.70,0.63,,,
June,,,,,,,,4.47,2.62,,,
July,,,,,,,,1.95,2.77,,,
August,,,,,,,,3.72,1.88,,,
September,,,,,,,,5.45,1.14,,,
October,,,,,,,,1.76,3.98,,,
November,,,,,,,,3.11,2.95,,,
December,,,,,,,,2.00,2.47,,,
Total,,,,,,,,,28.96,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.39,28.96,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,
