"NEWCASTLE (LEAZES PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3561,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.72,4.92,2.84,1.11,1.99,1.85,2.10,1.68,2.56,2.71,3.91,
February,0.99,0.13,1.78,2.97,0.95,1.99,2.24,0.72,1.16,0.62,1.94,
March,2.98,0.68,1.46,1.67,1.10,1.96,1.28,2.08,2.78,0.50,1.98,
April,2.92,1.18,1.59,1.48,1.51,3.08,1.07,2.22,0.93,1.57,1.68,
May,4.54,1.58,0.93,2.58,6.04,2.71,3.12,1.67,1.15,1.09,1.33,
June,0.86,0.71,1.26,1.07,2.43,0.08,3.14,3.79,3.87,1.78,0.92,
July,3.64,1.29,4.82,3.29,6.01,1.84,3.85,3.40,1.56,2.46,4.20,
August,1.35,5.75,2.28,3.89,3.15,2.83,2.53,5.59,4.47,3.25,5.35,
September,1.58,0.82,3.61,1.45,2.81,3.23,2.47,4.43,0.98,0.89,2.60,
October,1.55,1.89,1.53,2.07,4.03,1.91,3.23,1.47,2.84,2.22,1.69,
November,0.67,2.42,0.80,3.79,1.16,2.57,3.95,3.18,2.49,2.99,1.75,
December,3.80,1.30,3.39,2.43,2.47,4.33,0.75,4.52,1.56,2.97,2.01,
Total,27.60,22.67,26.29,27.80,33.65,28.38,29.73,34.75,26.35,23.05,29.36,
Calc annual,27.60,22.67,26.29,27.80,33.65,28.38,29.73,34.75,26.35,23.05,29.36,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
