"DORRINGTON SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2286,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.63,1.00,3.21,2.76,4.91,1.67,5.26,
February,,,,,0.50,3.81,1.99,2.30,2.72,0.45,0.46,
March,,,,,1.01,1.13,0.77,3.00,2.41,0.43,2.41,
April,,,,,3.08,1.95,1.93,2.04,1.76,0.62,2.52,
May,,,,,5.49,2.32,3.40,1.43,1.68,2.13,2.22,
June,,,,,2.64,0.11,1.50,3.45,3.67,1.90,1.10,
July,,,,,4.57,2.02,2.04,1.67,0.98,2.59,3.67,
August,,,,,2.56,2.71,2.46,4.75,3.51,1.74,2.50,
September,,,,,3.96,3.49,1.61,3.27,1.49,1.34,3.33,
October,,,,,4.88,3.86,2.50,2.49,4.96,3.18,3.55,
November,,,,,1.65,1.67,5.71,3.68,3.80,6.42,2.92,
December,,,,,4.36,2.66,0.58,2.31,1.63,6.97,3.12,
Total,,,,,37.33,26.73,27.70,33.15,33.52,29.44,33.06,
Calc annual,0.00,0.00,0.00,0.00,37.33,26.73,27.70,33.15,33.52,29.44,33.06,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
