"N TYNE GREEN CRAG NEWCASTLE W W",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3578,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.99,4.84,3.08,1.39,2.43,1.95,2.72,2.59,5.60,1.94,3.59,
February,1.92,0.29,2.24,3.60,0.58,3.61,3.22,0.94,2.44,1.32,1.95,
March,2.41,1.62,1.80,1.44,0.62,1.87,1.05,2.71,3.75,0.15,2.51,
April,3.02,0.71,1.86,1.86,1.76,2.74,1.25,2.36,0.75,2.06,2.09,
May,3.78,1.46,0.96,1.56,5.52,2.80,2.44,1.84,1.62,1.11,1.54,
June,1.31,0.88,1.79,0.96,0.93,0.12,4.47,3.93,4.20,2.01,1.12,
July,2.58,1.36,4.23,2.28,5.06,2.11,2.65,4.70,1.61,3.90,6.45,
August,2.35,6.52,2.24,4.53,4.02,3.72,3.12,7.56,3.38,3.15,5.32,
September,1.68,1.98,3.60,1.96,2.70,3.53,3.43,6.28,1.32,1.22,2.88,
October,2.15,2.18,1.30,2.86,3.32,2.26,3.46,2.78,3.68,3.24,2.99,
November,2.28,1.94,0.88,3.55,1.48,1.77,3.47,3.25,3.81,3.20,4.25,
December,4.79,3.02,3.62,2.00,2.99,3.04,0.43,2.54,2.96,4.30,2.32,
Total,31.26,26.80,27.60,27.99,31.41,29.52,31.71,41.48,35.12,27.60,37.01,
Calc annual,31.26,26.80,27.60,27.99,31.41,29.52,31.71,41.48,35.12,27.60,37.01,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
