"EARLSTON GREENACRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5082,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,1.78,
February,,,,,,,,,,,0.95,
March,,,,,,,,,,,1.95,
April,,,,,,,,,,,1.16,
May,,,,,,,,,,,0.86,
June,,,,,,,,,,,1.87,
July,,,,,,,,,,,3.20,
August,,,,,,,,,,,5.45,
September,,,,,,,,,,,2.40,
October,,,,,,,,,,,3.48,
November,,,,,,,,,,2.69,3.27,
December,,,,,,,,,,3.81,2.27,
Total,,,,,,,,,,,28.64,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,28.64,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
