"WOOPERTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3595,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.80,2.41,3.42,2.38,4.72,2.30,2.86,
February,,,,,0.99,5.51,2.86,0.87,1.68,1.92,2.28,
March,,,,,0.82,2.25,1.11,2.95,3.94,0.03,2.71,
April,,,,,1.61,3.46,1.77,2.12,1.24,1.61,1.58,
May,,,,,5.02,3.36,2.35,2.02,1.60,1.18,1.45,
June,,,,,2.68,0.12,5.28,3.42,5.58,1.67,1.15,
July,,,,,3.87,1.76,4.08,3.56,1.60,3.57,6.08,
August,,,,,1.84,2.11,2.59,4.61,4.59,4.81,5.05,
September,,,,,2.90,5.07,3.35,4.94,1.47,0.52,3.75,
October,,,,,3.79,2.13,4.96,2.53,3.54,3.12,2.28,
November,,,,,1.05,2.75,5.46,3.52,3.86,3.83,3.98,
December,,,,,2.99,3.89,0.72,3.54,2.09,5.15,3.75,
Total,,,,,29.36,34.82,37.95,36.46,35.91,29.71,36.92,
Calc annual,0.00,0.00,0.00,0.00,29.36,34.82,37.95,36.46,35.91,29.71,36.92,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
