"SELLY OAK (LODGE HILL CEMETERY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2476,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.92,2.41,,2.10,2.99,2.37,3.35,3.07,5.26,1.49,4.91,
February,0.88,0.20,,5.58,0.74,3.41,2.43,3.06,2.34,0.73,0.80,
March,2.71,1.31,,1.91,1.11,1.09,0.48,2.96,2.63,0.20,3.02,
April,5.26,1.01,,2.78,3.49,2.24,2.51,1.78,1.98,0.74,2.92,
May,2.93,1.32,,1.70,3.57,4.09,3.74,2.61,0.55,2.18,2.00,
June,2.40,0.42,,0.37,2.56,0.44,1.56,4.77,2.97,1.90,1.72,
July,4.25,0.77,,3.70,3.45,3.17,1.82,3.89,1.29,1.82,4.31,
August,1.61,4.26,,2.42,3.80,3.54,1.80,3.55,2.03,2.29,3.41,
September,2.10,0.93,,3.05,3.52,4.22,0.91,4.47,0.83,0.96,4.30,
October,2.68,1.73,,3.91,4.29,3.65,2.52,1.87,4.96,4.30,3.11,
November,1.42,2.06,,2.23,2.22,1.36,5.90,3.90,3.89,7.89,3.41,
December,1.73,1.76,,3.76,3.77,3.05,0.63,2.52,2.08,5.70,3.34,
Total,30.89,18.18,,33.51,35.51,32.63,27.65,38.45,30.81,30.20,37.25,
Calc annual,30.89,18.18,0.00,33.51,35.51,32.63,27.65,38.45,30.81,30.20,37.25,
Difference,0.00,-0.00,NaN,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,
