"CULROSS LUSCAR HOUS NO2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.86,4.97,3.20,2.21,,,,,,,,
February,3.41,0.68,1.74,3.68,,,,,,,,
March,3.56,3.45,1.77,0.85,,,,,,,,
April,1.80,0.79,1.99,2.88,,,,,,,,
May,2.74,2.75,2.24,1.13,,,,,,,,
June,1.34,0.28,1.87,1.37,,,,,,,,
July,2.64,2.39,3.44,2.86,,,,,,,,
August,5.18,4.91,1.83,6.19,,,,,,,,
September,1.77,2.12,2.55,3.22,,,,,,,,
October,1.35,3.74,1.64,3.23,,,,,,,,
November,2.73,2.10,2.34,3.24,,,,,,,,
December,3.94,4.27,2.62,2.89,,,,,,,,
Total,34.32,32.45,27.23,33.75,,,,,,,,
Calc annual,34.32,32.45,27.23,33.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
