"BALLYCASTLE, SHESKBURN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,4.53,3.08,3.61,5.83,6.38,6.91,1.51,,
February,,,,6.79,2.12,4.78,2.75,1.61,3.93,2.02,,
March,,,,1.19,0.64,3.41,2.65,3.00,2.61,0.38,,
April,,,,2.91,2.62,4.75,1.61,3.41,1.23,1.19,,
May,,,,2.81,4.54,4.23,3.62,2.54,0.63,2.62,,
June,,,,1.69,2.40,1.50,2.07,3.43,5.01,2.65,,
July,,,,4.41,5.24,4.68,4.20,3.26,1.84,2.95,,
August,,,,5.92,5.16,1.76,3.82,3.31,4.47,5.36,,
September,,,,5.40,6.69,3.91,4.91,4.87,3.94,1.53,,
October,,,0.88,3.94,2.40,3.61,7.15,3.86,5.53,6.37,,
November,,,3.29,5.41,2.96,3.10,4.83,4.48,5.73,6.39,,
December,,,3.05,6.55,4.44,5.31,2.86,2.16,4.01,9.06,,
Total,,,,51.55,42.29,44.65,46.30,42.31,45.84,42.03,,
Calc annual,0.00,0.00,7.22,51.55,42.29,44.65,46.30,42.31,45.84,42.03,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,
